RespondentID,StartDate,EndDate,IPAddress,age,gender,pregnant,parent,parent_e_or_m,parent_hs,parent_daycare,parent_no,parent_refuse,schooltype,oversample,race,race1,edu,polparty,income,lostjob,state,university,pause_study,tech_access,dedicated_workspace,test_needed,test_able,test_notest_reason,test_timetotest,test_timetoresult,test_positive,test_hospital,risk_grocery,risk_gathering10,risk_gathering100,risk_doctor,risk_er,risk_dentist,risk_church,risk_returnwork,risk_diningoutdoor,risk_diningindoor,risk_friendsindoor,risk_friendsoutdoor,risk_elderly,risk_return_school_e,risk_return_school_m,risk_return_school_hs,risk_daycamp,risk_overnight,risk_playground,avoid_healthcare,avoid_meds,vac_exists,vac_timeline,vac_clinicaltrial,vac_receive,vac_receive_not,vac_receive_not_other,vac_flu,vac_flu_thisyear,vac_distribution,vac_info,treat_physician,treat_suppl,treat_distribution,mis_nomed,mis_lab,mis_vac_nov,mis_stopmask,stigma_wearmask,stigma_dontwearmask,stigma_hestitatetest,stigma_avoid_dr,stigma_irresponsible,stigma_ashame,stigma_wonttell,stigma_ashame_family,stigma_othersinf_ashame,stigma_notifyothers,agency_info,agency_resources,agency_lesscontrol,agency_no_control,agency_anxiety,school_return,school_feelingreturn,school_reopen_vaccine,school_reopen_testing,school_reopening_maskseveryone,school_reopening_staff_req_mask,school_reopening_student_req_mas,school_reopening__handwash,school_reopening_cdc,school_reopening_temp,school_reopening_handsanitizer,school_reopening_cafeteria,school_reopening_staggerschedule,school_reopening_limitclasssize,school_reopening_cleaning,school_reopening_other,school_reopening_otherspecify,school_top5_vaccine,school_top5_testing,school_top5_maskseveryone,school_top5_staff_req_mask,school_top5_student_req_mask,school_top5__handwash,school_top5_cdc,school_top5_temp,school_top5_handsanitizer,school_top5_cafeteria,school_top5_staggerschedule,school_top5_limitclasssize,school_top5_cleaning,school_top5_other,school_top5_otherspecify,school_2021_nodaycare,school_2021_burden,school_2021_morningcare,school_2021_eveningcare,school_2021_meals,school_2021_transportation,school_2021_none,school_2021_refuse,school_tech,school_safety,school_safety_vulnerable,school_safety_temp,school_safety_stagger,school_safety_masks,school_safety_testing,school_switchschool,school_confident,preg_planning_vagtoc,preg_planning_csection,preg_planning_hosptohome,preg_planning_hometohosp,preg_planning_nochange,preg_planning_refuse,preg_anc_cancel,preg_anc_morevisit,preg_anc_phone,preg_anc_none,preg_anc_refuse,preg_distress,preg_prenatalsupport,complete,risk_grocery_col,risk_gathering10_col,risk_gathering100_col,risk_doctor_col,risk_er_col,risk_dentist_col,risk_church_col,risk_returnwork_col,risk_diningoutdoor_col,risk_diningindoor_col,risk_friendsindoor_col,risk_friendsoutdoor_col,risk_elderly_col,risk_return_school_e_col,risk_return_school_m_col,risk_return_school_hs_col,risk_daycamp_col,risk_overnight_col,risk_playground_col,stigma_wearmask_col,stigma_dontwearmask_col,stigma_hestitatetest_col,stigma_avoid_dr_col,stigma_irresponsible_col,stigma_ashame_col,stigma_wonttell_col,stigma_ashame_family_col,stigma_othersinf_ashame_col,stigma_notifyothers_col,agency_info_col,agency_resources_col,agency_lesscontrol_col,agency_no_control_col,agency_anxiety_col,vac_clinicaltrial_col,vac_receive_col,vac_flu_thisyear_col
11954514057,9/2/2020 11:35,9/2/2020 12:06,172.58.14.243,25-34,female,no,elem/midd only,1,0,0,0,0,Public school,nationally representative,AA,AA,Graduate,Dem,50K-69K,No,Florida,No,,,,No,,,,,,,unsure,unsure,unsure,unsure,somewhat unsafe,unsure,somewhat unsafe,somewhat safe,unsure,somewhat unsafe,somewhat safe,unsure,somewhat unsafe,extr. unsafe,somewhat unsafe,somewhat unsafe,extr. unsafe,extr. unsafe,extr. unsafe,No,No,No,DK,4,extr. unwilling,Do not trust the COVID-19 vaccine to be effective,,No,not likely,elderly,Your primary care doctor,disagree,No,elderly,agree,unsure,disagree,disagree,extr. disagree,extr. disagree,extr. disagree,extr. disagree,extr. disagree,extr. disagree,extr. disagree,extr. disagree,extr. disagree,extr. disagree,agree,agree,disagree,disagree,disagree,refuse,Prefer not to say,,,,,,"Regularly scheduled, adult supervised hand-washing",,,Hand sanitizer is provided in each classroom and is frequently used,,Staggering schedules to reduce crowding,Limiting classroom seating to maintain social distancing,Enhanced cleaning of surfaces in the schools.,,,,,,,,2,,,4,,3,5,1,,,,,,,,,None of these apply to me,,No,Unsure,Recommended,Recommended,Mandatory,Mandatory,Recommended,Unsure,Not at all confident,,,,,,,,,,,,,,1,unsure,unsure,unsure,unsure,extr. unsafe/unsafe,unsure,extr. unsafe/unsafe,extr. safe/safe,unsure,extr. unsafe/unsafe,extr. safe/safe,unsure,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong agree or agree,strong agree or agree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,extr unwilling or unwiling,extr unwilling or unwiling,extr unwilling or unwiling
11964308381,9/6/2020 6:19,9/6/2020 6:27,100.12.129.205,55-64,male,,hs only,0,1,0,0,0,Public school,oversample of AA and latino,Latino,Latino,Graduate,Dem,100K-149K,No,New York,No,,,,No,,,,,,,somewhat safe,somewhat safe,somewhat safe,somewhat safe,somewhat unsafe,somewhat safe,somewhat safe,somewhat safe,somewhat safe,somewhat unsafe,somewhat safe,somewhat safe,somewhat safe,extr. safe,extr. safe,extr. safe,somewhat unsafe,somewhat unsafe,extr. safe,No,No,No,<6 m,3,willing,,,Yes,ext. likely,People with health conditions,Your primary care doctor,extr. agree,No,People with health conditions,disagree,agree,disagree,disagree,disagree,agree,extr. disagree,extr. disagree,extr. disagree,extr. disagree,extr. disagree,extr. disagree,extr. disagree,extr. disagree,agree,disagree,agree,extr. agree,extr. disagree,yes,My child will return based on whatever safeguards the school district has in place,,,,Requirement for teachers/staff to wear a mask/face-covering,,,,Temperature screening for students and staff each day,,Cafeteria seating is spaced for proper social distancing and food in individually packaged,,Limiting classroom seating to maintain social distancing,Enhanced cleaning of surfaces in the schools.,,,,,,3,,,,1,,5,,4,2,,,,,,,,,None of these apply to me,,Yes,Not concerned at this time,Recommended,Mandatory,Too much/excessive,Mandatory,Mandatory,Extremely likely,Not at all confident,,,,,,,,,,,,,,1,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. unsafe/unsafe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. unsafe/unsafe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. safe/safe,strong disagree or disagree,strong agree or agree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong agree or agree,strong disagree or disagree,strong agree or agree,strong agree or agree,strong disagree or disagree,extr unwilling or unwiling,extr. willing or willing,extr. willing or willing
11957790099,9/3/2020 11:27,9/3/2020 11:41,96.255.30.195,45-54,male,,hs only,0,1,0,0,0,Public school,nationally representative,white,white,Some college but no degree,Rep.,70K-84K,No,Virginia,No,,,,No,,,,,,,somewhat safe,somewhat unsafe,extr. unsafe,somewhat safe,somewhat safe,somewhat safe,somewhat unsafe,somewhat unsafe,somewhat unsafe,somewhat unsafe,somewhat safe,somewhat safe,somewhat unsafe,somewhat unsafe,somewhat unsafe,somewhat unsafe,somewhat unsafe,somewhat unsafe,somewhat unsafe,No,No,No,> 2yrs,extr unwilling or unwiling,willing,,,Yes,likely,elderly,CDC,agree,No,elderly,agree,unsure,disagree,unsure,disagree,agree,disagree,disagree,disagree,disagree,disagree,disagree,agree,disagree,agree,disagree,agree,agree,agree,yes,"My child will only return if social distancing, handwashing, face-covering guidelines, and temperature checks are encouraged",COVID-19 vaccine availability,COVID-19 testing and COVID-19 antibody testing availability,,,Requirement for students to wear a mask/face-covering,,Staff are trained on CDC guidance to reduce likelihood of COVID-19 transmission,,Hand sanitizer is provided in each classroom and is frequently used,,,,,,,1,2,,,4,,3,,5,,,,,,,,Carrying out distance learning from home will place an extremely difficult burden on my family,,,,,,,Yes,Slightly concerned,Recommended,Too much/excessive,Too much/excessive,Too much/excessive,Recommended,Unsure,Not that confident,,,,,,,,,,,,,,1,extr. safe/safe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. safe/safe,extr. safe/safe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,strong disagree or disagree,strong agree or agree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong agree or agree,strong disagree or disagree,strong agree or agree,strong disagree or disagree,strong agree or agree,strong agree or agree,strong agree or agree,extr. willing or willing,extr. willing or willing,extr. willing or willing
11963987413,9/5/2020 11:26,9/5/2020 11:37,108.3.167.223,45-54,male,,none,0,0,0,1,0,,oversample of AA and latino,Latino,Latino,Bachelors,Rep.,100K-149K,No,Maryland,No,,,,No,,,,,,,somewhat safe,somewhat unsafe,extr. unsafe,unsure,unsure,somewhat safe,extr. unsafe,somewhat unsafe,somewhat safe,extr. unsafe,somewhat unsafe,somewhat safe,extr. unsafe,extr. unsafe,extr. unsafe,extr. unsafe,extr. unsafe,extr. unsafe,extr. unsafe,No,No,Yes,already exists,4,extr. willing,,,Yes,ext. likely,HC workers,Your primary care doctor,agree,No,HC workers,agree,disagree,disagree,unsure,extr. disagree,disagree,extr. disagree,extr. disagree,disagree,,agree,agree,extr. disagree,disagree,agree,extr. agree,extr. agree,disagree,agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None of these apply to me,,Didn't need to use any technology,Slightly concerned,Recommended,Mandatory,Recommended,Recommended,Mandatory,Likely,Not that confident,,,,,,,,,,,,,,1,extr. safe/safe,extr. unsafe/unsafe,extr. unsafe/unsafe,unsure,unsure,extr. safe/safe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. safe/safe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. safe/safe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,,strong agree or agree,strong agree or agree,strong disagree or disagree,strong disagree or disagree,strong agree or agree,strong agree or agree,strong agree or agree,strong disagree or disagree,strong agree or agree,extr unwilling or unwiling,extr. willing or willing,extr. willing or willing
11957598521,9/3/2020 10:33,9/3/2020 10:37,73.30.226.81,45-54,male,,none,0,0,0,1,0,,nationally representative,white,white,Some college but no degree,Dem,50K-69K,No,Pennsylvania,Yes,No,Yes,Yes,No,,,,,,,somewhat safe,extr. unsafe,extr. unsafe,somewhat safe,somewhat safe,somewhat safe,somewhat unsafe,somewhat safe,extr. unsafe,extr. unsafe,extr. unsafe,extr. unsafe,extr. unsafe,extr. unsafe,extr. unsafe,extr. unsafe,extr. unsafe,extr. unsafe,extr. unsafe,Yes,No,No,12-18,extr unwilling or unwiling,willing,,,Yes,ext. likely,HC workers,The news media,extr. agree,No,HC workers,unsure,unsure,unsure,unsure,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carrying out distance learning from home will place an extremely difficult burden on my family,,,,,,,Yes,Very concerned,Recommended,Recommended,Recommended,Recommended,Recommended,Likely,Not that confident,,,,,,,,,,,,,,1,extr. safe/safe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. unsafe/unsafe,extr. safe/safe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,extr. willing or willing,extr. willing or willing,extr. willing or willing
11954655537,9/2/2020 12:16,9/2/2020 12:24,70.94.184.240,65+,male,,none,0,0,0,1,0,,nationally representative,AA,AA,HS or less,Rep.,20K-29K,Retired,Texas,No,,,,No,,,,,,,extr. safe,extr. safe,somewhat safe,somewhat safe,somewhat safe,somewhat safe,somewhat safe,somewhat safe,somewhat safe,somewhat safe,somewhat safe,somewhat safe,somewhat safe,somewhat safe,somewhat safe,unsure,somewhat safe,somewhat safe,somewhat safe,No,No,Yes,already exists,extr unwilling or unwiling,extr. willing,,,No,refuse,refuse,Church,agree,Yes,HC workers,agree,agree,agree,agree,extr. agree,agree,agree,agree,agree,extr. agree,extr. disagree,extr. disagree,extr. disagree,extr. disagree,extr. agree,refuse,extr. disagree,extr. agree,extr. disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,My child cannot carry out distance learning from home due to lack of child care,,,,,,,,Yes,Unsure,Mandatory,Mandatory,Mandatory,Too much/excessive,Mandatory,Extremely likely,Very confident,,,,,,,,,,,,,,1,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,unsure,extr. safe/safe,extr. safe/safe,extr. safe/safe,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong agree or agree,unsure,strong disagree or disagree,strong agree or agree,strong disagree or disagree,extr. willing or willing,extr. willing or willing,refuse
11964860475,9/6/2020 3:25,9/6/2020 4:29,71.226.226.144,45-54,male,,none,0,0,0,1,0,,oversample of AA and latino,Latino,Latino,Bachelors,Dem,40K-49K,Yes,New Jersey,No,,,,Yes,Yes,,3-5 days,1-2 days,No,,extr. unsafe,extr. unsafe,extr. unsafe,extr. unsafe,extr. unsafe,extr. unsafe,extr. unsafe,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,Yes,No,No,> 2yrs,3,willing,,,No,ext. likely,elderly,Your primary care doctor,disagree,No,elderly,agree,disagree,disagree,disagree,extr. disagree,extr. disagree,extr. disagree,extr. agree,extr. disagree,extr. disagree,extr. disagree,extr. disagree,extr. disagree,extr. disagree,disagree,agree,extr. agree,disagree,extr. agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None of these apply to me,,No,Slightly concerned,Mandatory,Recommended,Too much/excessive,Recommended,Mandatory,Extremely likely,Not that confident,,,,,,,,,,,,,,1,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong agree or agree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong agree or agree,strong agree or agree,strong disagree or disagree,strong agree or agree,extr unwilling or unwiling,extr. willing or willing,extr. willing or willing
11954809049,9/2/2020 1:04,9/2/2020 1:09,73.139.190.201,35-44,male,,hs only,0,1,0,0,0,Public school,nationally representative,Latino,Latino,Graduate,Rep.,70K-84K,Yes,Florida,No,,,,No,,,,,,,somewhat unsafe,extr. unsafe,extr. unsafe,somewhat unsafe,extr. unsafe,somewhat unsafe,somewhat unsafe,somewhat unsafe,somewhat unsafe,somewhat unsafe,somewhat unsafe,somewhat unsafe,somewhat unsafe,extr. unsafe,extr. unsafe,extr. unsafe,extr. unsafe,extr. unsafe,extr. unsafe,Yes,No,No,DK,3,unwilling,Do not trust the COVID-19 vaccine to be effective,,No, extr. not likely,Govt officials,The news media,agree,No,Govt officials,unsure,unsure,unsure,unsure,disagree,disagree,disagree,disagree,extr. agree,disagree,extr. agree,extr. agree,extr. agree,extr. agree,disagree,disagree,disagree,disagree,disagree,no,"My child will only return if social distancing, handwashing, face-covering guidelines, and temperature checks are encouraged",,,Availability of masks/face-coverings for everyone,,,,,,,Cafeteria seating is spaced for proper social distancing and food in individually packaged,,,,,,,,2,,,,,,,1,,,,,,My child cannot carry out distance learning from home due to lack of child care,,,,,,,,Yes,Very concerned,Too much/excessive,Mandatory,Mandatory,Mandatory,Mandatory,Unlikely,Not that confident,,,,,,,,,,,,,,1,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong agree or agree,strong disagree or disagree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,extr unwilling or unwiling,extr unwilling or unwiling,extr unwilling or unwiling
11966898186,9/7/2020 2:01,9/7/2020 2:15,172.58.109.235,18-24,female,no,none,0,0,0,1,0,,oversample of AA and latino,Latino,Latino,HS or less,Dem,<10K,No,Texas,Refused,,,,No,,,,,,,somewhat safe,somewhat unsafe,extr. unsafe,somewhat safe,somewhat safe,extr. safe,extr. safe,extr. unsafe,somewhat safe,somewhat unsafe,somewhat safe,unsure,somewhat unsafe,somewhat safe,extr. unsafe,somewhat safe,extr. unsafe,unsure,somewhat safe,Yes,Didn't need to refill medications,No,<6 m,4,unwilling,Do not trust the COVID-19 vaccine to be safe,,No, extr. not likely,elderly,Your primary care doctor,extr. disagree,No,elderly,unsure,disagree,agree,unsure,extr. disagree,disagree,disagree,agree,agree,extr. disagree,disagree,extr. disagree,disagree,extr. disagree,extr. disagree,extr. disagree,disagree,extr. disagree,disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carrying out distance learning from home will place an extremely difficult burden on my family,My child will require supervision at school before the school day begins,,,,,,Yes,Very concerned,Mandatory,Mandatory,Recommended,Mandatory,Too much/excessive,Extremely unlikely,Not at all confident,,,,,,,,,,,,,,1,extr. safe/safe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. unsafe/unsafe,extr. safe/safe,extr. unsafe/unsafe,extr. safe/safe,unsure,extr. unsafe/unsafe,extr. safe/safe,extr. unsafe/unsafe,extr. safe/safe,extr. unsafe/unsafe,unsure,extr. safe/safe,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong agree or agree,strong agree or agree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,extr unwilling or unwiling,extr unwilling or unwiling,extr unwilling or unwiling
11954368945,9/2/2020 10:54,9/2/2020 11:00,107.132.176.109,35-44,male,,elem/midd only,1,0,0,0,0,Public school,nationally representative,white,white,Graduate,Rep.,150-199K,Yes,Florida,Yes,Yes,Yes,Yes,Yes,Yes,,6-7 d,6-7 d,Yes,Yes,extr. safe,somewhat safe,extr. safe,somewhat safe,extr. safe,extr. safe,extr. safe,extr. safe,somewhat safe,extr. safe,extr. safe,somewhat safe,extr. safe,extr. safe,somewhat safe,extr. safe,extr. safe,somewhat safe,extr. safe,Yes,Yes,Yes,already exists,extr. willing or willing,extr. willing,,,Yes,ext. likely,DK,Your family,extr. agree,Yes,DK,agree,agree,disagree,agree,extr. agree,agree,extr. agree,extr. agree,extr. agree,agree,extr. agree,extr. agree,extr. agree,agree,extr. agree,extr. agree,agree,extr. agree,extr. agree,yes,My child will only return if there is a vaccine available,COVID-19 vaccine availability,,,,,"Regularly scheduled, adult supervised hand-washing",,,,,,,,,,,,,,,,,,,,,,,,,My child cannot carry out distance learning from home due to lack of child care,,,,,,,,Yes,Very concerned,Mandatory,Recommended,Mandatory,Recommended,Mandatory,Extremely likely,Very confident,,,,,,,,,,,,,,1,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,extr. willing or willing,extr. willing or willing,extr. willing or willing
11954381730,9/2/2020 10:58,9/2/2020 11:01,68.172.228.86,35-44,female,no,none,0,0,0,1,0,,nationally representative,Asian,,Bachelors,Independent,100K-149K,No,New York,No,,,,No,,,,,,,extr. safe,extr. safe,extr. safe,extr. safe,extr. safe,extr. safe,extr. safe,extr. safe,extr. safe,extr. safe,extr. safe,extr. safe,extr. safe,extr. safe,extr. safe,extr. safe,extr. safe,extr. safe,extr. safe,No,No,No,<6 m,extr unwilling or unwiling,willing,,,No, extr. not likely,HC workers,Prefer not to say,agree,No,HC workers,agree,agree,agree,unsure,extr. agree,extr. agree,extr. disagree,extr. disagree,disagree,extr. disagree,extr. disagree,extr. disagree,extr. disagree,extr. disagree,agree,agree,agree,agree,extr. agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None of these apply to me,,Yes,Not concerned at this time,Too much/excessive,Too much/excessive,Too much/excessive,Too much/excessive,Too much/excessive,Unsure,Unsure/no opinion,,,,,,,,,,,,,,1,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,strong agree or agree,strong agree or agree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,extr. willing or willing,extr. willing or willing,extr unwilling or unwiling
11952114958,9/1/2020 5:42,9/1/2020 5:46,76.247.128.140,35-44,male,,elem/m & daycare,1,0,1,0,0,,nationally representative,white,white,Graduate,Rep.,100K-149K,Yes,Florida,No,,,,Yes,Yes,,6-7 d,3-5 days,No,,extr. safe,somewhat safe,extr. safe,somewhat safe,extr. safe,somewhat safe,extr. safe,extr. safe,somewhat safe,extr. safe,somewhat safe,extr. safe,somewhat safe,extr. safe,somewhat safe,extr. safe,somewhat safe,extr. safe,somewhat safe,Yes,Yes,Yes,already exists,extr. willing or willing,willing,,,Yes,ext. likely,People who can pay for it,"Social Media (Facebook, Twitter etc.)",agree,Yes,Other essential workers,agree,disagree,agree,disagree,extr. agree,agree,extr. agree,agree,extr. agree,agree,extr. agree,agree,extr. agree,agree,extr. agree,agree,extr. agree,agree,extr. agree,no,"My child will only return if social distancing, handwashing, face-covering guidelines, and temperature checks are enforced",,COVID-19 testing and COVID-19 antibody testing availability,,,,"Regularly scheduled, adult supervised hand-washing",,,,Cafeteria seating is spaced for proper social distancing and food in individually packaged,,,,,,,2,,,,1,,,,3,,,,,,,,,My child will require supervision at school after the school day ends,,My child will rely on school district transporation (school bus),,,Yes,Slightly concerned,Mandatory,Recommended,Too much/excessive,Unsure/no opinion,Too much/excessive,Likely,Confident,,,,,,,,,,,,,,1,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,extr. willing or willing,extr. willing or willing,extr. willing or willing
11964082338,9/6/2020 1:52,9/6/2020 2:03,45.48.79.255,25-34,female,no,elem/midd only,1,0,0,0,0,Private/Chartered school,oversample of AA and latino,Latino,Latino,Some college but no degree,Independent,<10K,No,California,No,,,,Yes,No,Other reasons,,,,,extr. unsafe,extr. unsafe,extr. unsafe,extr. unsafe,extr. unsafe,somewhat unsafe,extr. unsafe,extr. unsafe,somewhat unsafe,extr. unsafe,extr. unsafe,extr. unsafe,extr. unsafe,extr. unsafe,extr. unsafe,extr. unsafe,extr. unsafe,extr. unsafe,extr. unsafe,Yes,Yes,No,<6 m,4,extr. unwilling,Do not trust the COVID-19 vaccine to be safe,,No, extr. not likely,Govt officials,Your family,refuse,Yes,Govt officials,agree,agree,disagree,disagree,extr. disagree,extr. agree,extr. disagree,extr. disagree,extr. agree,extr. disagree,extr. disagree,extr. disagree,extr. disagree,extr. disagree,agree,agree,disagree,extr. disagree,disagree,no,Other,,COVID-19 testing and COVID-19 antibody testing availability,,,,,,Temperature screening for students and staff each day,,Cafeteria seating is spaced for proper social distancing and food in individually packaged,,Limiting classroom seating to maintain social distancing,Enhanced cleaning of surfaces in the schools.,,,,5,,,,,,1,,2,,3,4,,,,,,,,,None of these apply to me,,Yes,Very concerned,Mandatory,Mandatory,Mandatory,Mandatory,Mandatory,Extremely likely,Not at all confident,,,,,,,,,,,,,,1,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,strong disagree or disagree,strong agree or agree,strong disagree or disagree,strong disagree or disagree,strong agree or agree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong agree or agree,strong agree or agree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,extr unwilling or unwiling,extr unwilling or unwiling,extr unwilling or unwiling
